date,close,change,change_pct,per,pbr,dividend_yield_pct
2023-04-21,2544.4,-18.71,-0.73,12.31,0.96,1.94
2023-04-24,2523.5,-20.9,-0.82,12.21,0.95,1.96
2023-04-25,2489.02,-34.48,-1.37,12.08,0.94,1.99
2023-04-26,2484.83,-4.19,-0.17,12.06,0.94,1.99
2023-04-27,2495.81,10.98,0.44,12.11,0.94,1.98
2023-04-28,2501.53,5.72,0.23,12.14,0.94,1.98
2023-05-02,2524.39,22.86,0.91,13.3,0.96,1.97
2023-05-03,2501.4,-22.99,-0.91,13.18,0.95,1.99
2023-05-04,2500.94,-0.46,-0.02,13.17,0.95,1.99
2023-05-08,2513.21,12.27,0.49,13.24,0.96,1.98
2023-05-09,2510.06,-3.15,-0.13,13.22,0.96,1.98
2023-05-10,2496.51,-13.55,-0.54,13.15,0.95,1.99
2023-05-11,2491,-5.51,-0.22,13.12,0.95,1.99
2023-05-12,2475.42,-15.58,-0.63,13.04,0.94,2.01
2023-05-15,2479.35,3.93,0.16,13.06,0.94,2
2023-05-16,2480.24,0.89,0.04,13.06,0.95,2
2023-05-17,2494.66,14.42,0.58,13.14,0.95,1.99
2023-05-18,2515.4,20.74,0.83,13.25,0.96,1.97
2023-05-19,2537.79,22.39,0.89,13.37,0.97,1.96
2023-05-22,2557.08,19.29,0.76,13.47,0.97,1.94
2023-05-23,2567.55,10.47,0.41,13.53,0.98,1.93
2023-05-24,2567.45,-0.1,0,13.53,0.98,1.93
2023-05-25,2554.69,-12.76,-0.5,13.46,0.97,1.94
2023-05-26,2558.81,4.12,0.16,13.48,0.98,1.94
2023-05-30,2585.52,26.71,1.04,13.62,0.99,1.92
2023-05-31,2577.12,-8.4,-0.32,13.57,0.98,1.93
2023-06-01,2569.17,-7.95,-0.31,13.52,0.98,1.93
2023-06-02,2601.36,32.19,1.25,13.69,0.99,1.91
2023-06-05,2615.41,14.05,0.54,13.76,1,1.9
2023-06-07,2615.6,0.19,0.01,13.76,1,1.9
2023-06-08,2610.85,-4.75,-0.18,13.74,0.99,1.9
2023-06-09,2641.16,30.31,1.16,16.15,0.97,1.88
2023-06-12,2629.35,-11.81,-0.45,16.07,0.96,1.89
2023-06-13,2637.95,8.6,0.33,16.15,0.97,1.88
2023-06-14,2619.08,-18.87,-0.72,16.03,0.96,1.9
2023-06-15,2608.54,-10.54,-0.4,15.97,0.95,1.9
2023-06-16,2625.79,17.25,0.66,16.07,0.96,1.89
2023-06-19,2609.5,-16.29,-0.62,15.97,0.95,1.9
2023-06-20,2604.91,-4.59,-0.18,15.93,0.95,1.91
2023-06-21,2582.63,-22.28,-0.86,15.8,0.95,1.92
2023-06-22,2593.7,11.07,0.43,15.87,0.95,1.91
2023-06-23,2570.1,-23.6,-0.91,15.72,0.94,1.93
2023-06-26,2582.2,12.1,0.47,15.8,0.95,1.92
2023-06-27,2581.39,-0.81,-0.03,15.79,0.94,1.92
2023-06-28,2564.19,-17.2,-0.67,15.69,0.94,1.94
2023-06-29,2550.02,-14.17,-0.55,15.6,0.93,1.95
2023-06-30,2564.28,14.26,0.56,15.69,0.94,1.94
2023-07-03,2602.47,38.19,1.49,15.92,0.95,1.91
2023-07-04,2593.31,-9.16,-0.35,15.87,0.95,1.91
2023-07-05,2579,-14.31,-0.55,15.78,0.94,1.92
2023-07-06,2556.29,-22.71,-0.88,15.64,0.94,1.94
2023-07-07,2526.71,-29.58,-1.16,15.46,0.92,1.96
2023-07-10,2520.7,-6.01,-0.24,15.42,0.92,1.97
2023-07-11,2562.49,41.79,1.66,15.68,0.94,1.94
2023-07-12,2574.72,12.23,0.48,15.76,0.94,1.93
2023-07-13,2591.23,16.51,0.64,15.85,0.95,1.91
2023-07-14,2628.3,37.07,1.43,16.08,0.96,1.89
2023-07-17,2619,-9.3,-0.35,16.03,0.96,1.89
2023-07-18,2607.62,-11.38,-0.43,15.96,0.95,1.9
2023-07-19,2608.24,0.62,0.02,15.96,0.95,1.9
2023-07-20,2600.23,-8.01,-0.31,15.91,0.95,1.91
2023-07-21,2609.76,9.53,0.37,15.97,0.96,1.9
2023-07-24,2628.53,18.77,0.72,16.09,0.96,1.89
2023-07-25,2636.46,7.93,0.3,16.14,0.97,1.88
2023-07-26,2592.36,-44.1,-1.67,15.87,0.95,1.91
2023-07-27,2603.81,11.45,0.44,15.94,0.95,1.9
2023-07-28,2608.32,4.51,0.17,15.97,0.96,1.9
2023-07-31,2632.58,24.26,0.93,16.12,0.96,1.88
2023-08-01,2667.07,34.49,1.31,16.33,0.98,1.86
2023-08-02,2616.47,-50.6,-1.9,16.02,0.96,1.9
2023-08-03,2605.39,-11.08,-0.42,15.96,0.95,1.9
2023-08-04,2602.8,-2.59,-0.1,15.95,0.95,1.9
2023-08-07,2580.71,-22.09,-0.85,15.81,0.95,1.92
2023-08-08,2573.98,-6.73,-0.26,15.77,0.94,1.93
2023-08-09,2605.12,31.14,1.21,15.96,0.96,1.9
2023-08-10,2601.56,-3.56,-0.14,15.94,0.95,1.9
2023-08-11,2591.26,-10.3,-0.4,15.88,0.95,1.91
2023-08-14,2570.87,-20.39,-0.79,15.75,0.94,1.93
2023-08-16,2525.64,-45.23,-1.76,15.46,0.93,1.96
2023-08-17,2519.85,-5.79,-0.23,15.43,0.92,1.97
2023-08-18,2504.5,-15.35,-0.61,15.33,0.92,1.98
2023-08-21,2508.8,4.3,0.17,15.36,0.92,1.98
2023-08-22,2515.74,6.94,0.28,15.39,0.92,1.97
2023-08-23,2505.5,-10.24,-0.41,15.33,0.92,1.98
2023-08-24,2537.68,32.18,1.28,15.52,0.93,1.95
2023-08-25,2519.14,-18.54,-0.73,15.41,0.92,1.97
2023-08-28,2543.41,24.27,0.96,15.56,0.93,1.95
2023-08-29,2552.16,8.75,0.34,15.61,0.94,1.94
2023-08-30,2561.22,9.06,0.35,15.67,0.94,1.93
2023-08-31,2556.27,-4.95,-0.19,15.64,0.94,1.94
2023-09-01,2563.71,7.44,0.29,15.68,0.94,1.93
2023-09-04,2584.55,20.84,0.81,15.81,0.95,1.92
2023-09-05,2582.18,-2.37,-0.09,15.8,0.95,1.92
2023-09-06,2563.34,-18.84,-0.73,15.68,0.94,1.93
2023-09-07,2548.26,-15.08,-0.59,15.59,0.93,1.94
2023-09-08,2547.68,-0.58,-0.02,15.59,0.93,1.94
2023-09-11,2556.88,9.2,0.36,15.64,0.94,1.94
2023-09-12,2536.58,-20.3,-0.79,15.52,0.93,1.95
2023-09-13,2534.7,-1.88,-0.07,15.51,0.93,1.95
2023-09-14,2572.89,38.19,1.51,15.74,0.94,1.93
2023-09-15,2601.28,28.39,1.1,15.92,0.95,1.9
2023-09-18,2574.72,-26.56,-1.02,15.76,0.94,1.92
2023-09-19,2559.21,-15.51,-0.6,19.15,0.93,1.93
2023-09-20,2559.74,0.53,0.02,19.15,0.93,1.93
2023-09-21,2514.97,-44.77,-1.75,18.82,0.91,1.97
2023-09-22,2508.13,-6.84,-0.27,18.78,0.91,1.97
2023-09-25,2495.76,-12.37,-0.49,18.69,0.9,1.98
2023-09-26,2462.97,-32.79,-1.31,18.43,0.89,2.01
2023-09-27,2465.07,2.1,0.09,18.45,0.89,2
2023-10-04,2405.69,-59.38,-2.41,18,0.87,2.05
2023-10-05,2403.6,-2.09,-0.09,17.99,0.87,2.06
2023-10-06,2408.73,5.13,0.21,18.07,0.87,2.05
2023-10-10,2402.58,-6.15,-0.26,18.02,0.87,2.05
2023-10-11,2450.08,47.5,1.98,18.38,0.89,2.01
2023-10-12,2479.82,29.74,1.21,18.6,0.9,1.99
2023-10-13,2456.15,-23.67,-0.95,18.43,0.89,2.01
2023-10-16,2436.24,-19.91,-0.81,18.28,0.88,2.02
2023-10-17,2460.17,23.93,0.98,18.46,0.89,2
2023-10-18,2462.6,2.43,0.1,18.48,0.89,2
2023-10-19,2415.8,-46.8,-1.9,18.12,0.88,2.04
2023-10-20,2375,-40.8,-1.69,17.82,0.86,2.08
2023-10-23,2357.02,-17.98,-0.76,17.68,0.86,2.09
2023-10-24,2383.51,26.49,1.12,17.88,0.87,2.07
2023-10-25,2363.17,-20.34,-0.85,17.72,0.86,2.09
2023-10-26,2299.08,-64.09,-2.71,17.24,0.83,2.15
2023-10-27,2302.81,3.73,0.16,17.27,0.84,2.14
2023-10-30,2310.55,7.74,0.34,17.33,0.84,2.13
2023-10-31,2277.99,-32.56,-1.41,17.08,0.83,2.16
2023-11-01,2301.56,23.57,1.03,17.26,0.84,2.14
2023-11-02,2343.12,41.56,1.81,17.57,0.85,2.1
2023-11-03,2368.34,25.22,1.08,17.76,0.86,2.08
2023-11-06,2502.37,134.03,5.66,18.78,0.91,1.97
2023-11-07,2443.96,-58.41,-2.33,18.34,0.89,2.02
2023-11-08,2421.62,-22.34,-0.91,18.17,0.88,2.04
2023-11-09,2427.08,5.46,0.23,18.21,0.88,2.03
2023-11-10,2409.66,-17.42,-0.72,18.11,0.88,2.04
2023-11-13,2403.76,-5.9,-0.24,18.06,0.87,2.05
2023-11-14,2433.25,29.49,1.23,18.29,0.89,2.02
2023-11-15,2486.67,53.42,2.2,18.69,0.9,1.98
2023-11-16,2488.18,1.51,0.06,18.7,0.91,1.98
2023-11-17,2469.85,-18.33,-0.74,18.56,0.9,1.99
2023-11-20,2491.2,21.35,0.86,18.75,0.91,1.97
2023-11-21,2510.42,19.22,0.77,18.9,0.91,1.96
2023-11-22,2511.7,1.28,0.05,18.91,0.92,1.96
2023-11-23,2514.96,3.26,0.13,18.93,0.92,1.95
2023-11-24,2496.63,-18.33,-0.73,18.79,0.91,1.97
2023-11-27,2495.66,-0.97,-0.04,18.79,0.91,1.97
2023-11-28,2521.76,26.1,1.05,18.98,0.92,1.95
2023-11-29,2519.81,-1.95,-0.08,18.97,0.92,1.95
2023-11-30,2535.29,15.48,0.61,19.09,0.92,1.94
2023-12-01,2505.01,-30.28,-1.19,18.86,0.91,1.96
2023-12-04,2514.95,9.94,0.4,18.93,0.92,1.95
2023-12-05,2494.28,-20.67,-0.82,18.77,0.91,1.97
2023-12-06,2495.38,1.1,0.04,18.78,0.91,1.97
2023-12-07,2492.07,-3.31,-0.13,18.76,0.91,1.97
2023-12-08,2517.85,25.78,1.03,18.95,0.92,1.95
2023-12-11,2525.36,7.51,0.3,19.01,0.92,1.94
2023-12-12,2535.27,9.91,0.39,19.08,0.92,1.94
2023-12-13,2510.66,-24.61,-0.97,18.9,0.91,1.96
2023-12-14,2544.18,33.52,1.34,19.15,0.93,1.93
2023-12-15,2563.56,19.38,0.76,19.43,0.94,1.9
2023-12-18,2566.86,3.3,0.13,19.46,0.94,1.9
2023-12-19,2568.55,1.69,0.07,19.47,0.94,1.9
2023-12-20,2614.3,45.75,1.78,19.04,0.94,1.87
2023-12-21,2600.02,-14.28,-0.55,18.94,0.93,1.88
2023-12-22,2599.51,-0.51,-0.02,18.93,0.93,1.88
2023-12-26,2602.59,3.08,0.12,18.97,0.94,1.87
2023-12-27,2613.5,10.91,0.42,19.06,0.94,1.86
2023-12-28,2655.28,41.78,1.6,19.36,0.96,1.83
2024-01-02,2669.81,14.53,0.55,19.56,0.97,1.81
2024-01-03,2607.31,-62.5,-2.34,19.1,0.94,1.86
2024-01-04,2587.02,-20.29,-0.78,18.95,0.94,1.87
2024-01-05,2578.08,-8.94,-0.35,18.88,0.93,1.88
2024-01-08,2567.82,-10.26,-0.4,18.81,0.93,1.89
2024-01-09,2561.24,-6.58,-0.26,18.76,0.93,1.89
2024-01-10,2541.98,-19.26,-0.75,18.62,0.92,1.91
2024-01-11,2540.27,-1.71,-0.07,18.6,0.92,1.91
2024-01-12,2525.05,-15.22,-0.6,18.49,0.91,1.92
2024-01-15,2525.99,0.94,0.04,18.49,0.91,1.92
2024-01-16,2497.59,-28.4,-1.12,18.28,0.9,1.94
2024-01-17,2435.9,-61.69,-2.47,17.83,0.88,1.99
2024-01-18,2440.04,4.14,0.17,17.86,0.88,1.99
2024-01-19,2472.74,32.7,1.34,18.1,0.89,1.96
2024-01-22,2464.35,-8.39,-0.34,18.04,0.89,1.97
2024-01-23,2478.61,14.26,0.58,18.15,0.9,1.96
2024-01-24,2469.69,-8.92,-0.36,18.08,0.89,1.96
2024-01-25,2470.34,0.65,0.03,18.1,0.89,1.96
2024-01-26,2478.56,8.22,0.33,18.16,0.9,1.95
2024-01-29,2500.65,22.09,0.89,18.35,0.91,1.93
2024-01-30,2498.81,-1.84,-0.07,18.34,0.91,1.93
2024-01-31,2497.09,-1.72,-0.07,18.33,0.91,1.93
2024-02-01,2542.46,45.37,1.82,18.67,0.92,1.9
2024-02-02,2615.31,72.85,2.87,19.2,0.95,1.85
2024-02-05,2591.31,-24,-0.92,19.03,0.94,1.86
2024-02-06,2576.2,-15.11,-0.58,18.92,0.94,1.87
2024-02-07,2609.58,33.38,1.3,19.16,0.95,1.85
2024-02-08,2620.32,10.74,0.41,19.24,0.95,1.84
2024-02-13,2649.64,29.32,1.12,19.46,0.96,1.82
2024-02-14,2620.42,-29.22,-1.1,19.24,0.95,1.84
2024-02-15,2613.8,-6.62,-0.25,19.19,0.95,1.85
2024-02-16,2648.76,34.96,1.34,19.45,0.96,1.82
2024-02-19,2680.26,31.5,1.19,19.69,0.97,1.8
2024-02-20,2657.79,-22.47,-0.84,19.52,0.97,1.82
2024-02-21,2653.31,-4.48,-0.17,19.48,0.96,1.82
2024-02-22,2664.27,10.96,0.41,19.56,0.97,1.81
2024-02-23,2667.7,3.43,0.13,19.59,0.97,1.81
2024-02-26,2647.08,-20.62,-0.77,19.44,0.96,1.82
2024-02-27,2625.05,-22.03,-0.83,19.27,0.95,1.84
2024-02-28,2652.29,27.24,1.04,19.49,0.96,1.82
2024-02-29,2642.36,-9.93,-0.37,19.42,0.96,1.83
2024-03-04,2674.27,31.91,1.21,19.66,0.97,1.8
2024-03-05,2649.4,-24.87,-0.93,19.48,0.96,1.82
2024-03-06,2641.49,-7.91,-0.3,19.41,0.96,1.83
2024-03-07,2647.62,6.13,0.23,19.46,0.96,1.82
2024-03-08,2680.35,32.73,1.24,19.7,0.97,1.8
2024-03-11,2659.84,-20.51,-0.77,19.54,0.97,1.81
2024-03-12,2681.81,21.97,0.83,19.71,0.97,1.8
2024-03-13,2693.57,11.76,0.44,19.79,0.98,1.79
2024-03-14,2718.76,25.19,0.94,19.98,0.99,1.77
2024-03-15,2666.84,-51.92,-1.91,19.6,0.97,1.81
2024-03-18,2685.84,19,0.71,19.74,0.98,1.8
2024-03-19,2656.17,-29.67,-1.1,19.52,0.97,1.82
2024-03-20,2690.14,33.97,1.28,19.77,0.98,1.79
2024-03-21,2754.86,64.72,2.41,20.27,1,1.75
2024-03-22,2748.56,-6.3,-0.23,20.22,1,1.76
2024-03-25,2737.57,-10.99,-0.4,20.14,1,1.76
2024-03-26,2757.09,19.52,0.71,20.28,1,1.75
2024-03-27,2755.11,-1.98,-0.07,20.27,1,1.75
2024-03-28,2745.82,-9.29,-0.34,20.2,1,1.76
2024-03-29,2746.63,0.81,0.03,20.21,1,1.76
2024-04-01,2747.86,1.23,0.04,20.21,1,1.76
2024-04-02,2753.16,5.3,0.19,20.25,1,1.75
2024-04-03,2706.97,-46.19,-1.68,19.91,0.98,1.78
2024-04-04,2742,35.03,1.29,20.17,1,1.76
2024-04-05,2714.21,-27.79,-1.01,19.96,0.99,1.78
2024-04-08,2717.65,3.44,0.13,19.98,0.99,1.78
2024-04-09,2705.16,-12.49,-0.46,19.89,0.98,1.78
2024-04-11,2706.96,1.8,0.07,19.91,0.98,1.78
2024-04-12,2681.82,-25.14,-0.93,19.71,0.98,1.8
2024-04-15,2670.43,-11.39,-0.42,19.63,0.97,1.81
2024-04-16,2609.63,-60.8,-2.28,19.18,0.95,1.85
2024-04-17,2584.18,-25.45,-0.98,18.99,0.94,1.87
2024-04-18,2634.7,50.52,1.95,19.36,0.96,1.83
2024-04-19,2591.86,-42.84,-1.63,19.04,0.94,1.86
2024-04-22,2629.44,37.58,1.45,19.32,0.96,1.84
2024-04-23,2623.02,-6.42,-0.24,19.27,0.95,1.84
2024-04-24,2675.75,52.73,2.01,19.66,0.97,1.81
2024-04-25,2628.62,-47.13,-1.76,19.31,0.95,1.84
2024-04-26,2656.33,27.71,1.05,19.52,0.97,1.82
2024-04-29,2687.44,31.11,1.17,19.75,0.98,1.8
2024-04-30,2692.06,4.62,0.17,19.78,0.98,1.79
2024-05-02,2683.65,-8.41,-0.31,20.7,0.97,1.86
2024-05-03,2676.63,-7.02,-0.26,20.64,0.97,1.86
2024-05-07,2734.36,57.73,2.16,21.09,0.99,1.82
2024-05-08,2745.05,10.69,0.39,21.17,1,1.82
2024-05-09,2712.14,-32.91,-1.2,20.96,0.99,1.84
2024-05-10,2727.63,15.49,0.57,21.06,0.99,1.83
2024-05-13,2727.21,-0.42,-0.02,21.05,0.99,1.83
2024-05-14,2730.34,3.13,0.11,21.07,0.99,1.83
2024-05-16,2753,22.66,0.83,21.25,1,1.81
2024-05-17,2724.62,-28.38,-1.03,21.03,0.99,1.83
2024-05-20,2742.14,17.52,0.64,21.16,1,1.82
2024-05-21,2724.18,-17.96,-0.65,21.02,0.99,1.83
2024-05-22,2723.46,-0.72,-0.03,21.02,0.99,1.83
2024-05-23,2721.81,-1.65,-0.06,21,0.99,1.83
2024-05-24,2687.6,-34.21,-1.26,20.74,0.98,1.86
2024-05-27,2722.99,35.39,1.32,21.01,0.99,1.83
2024-05-28,2722.85,-0.14,-0.01,21.01,0.99,1.83
2024-05-29,2677.3,-45.55,-1.67,20.66,0.97,1.86
2024-05-30,2635.44,-41.86,-1.56,20.33,0.96,1.89
2024-05-31,2636.52,1.08,0.04,20.34,0.96,1.89
2024-06-03,2682.52,46,1.74,20.7,0.97,1.86
2024-06-04,2662.1,-20.42,-0.76,20.54,0.97,1.87
2024-06-05,2689.5,27.4,1.03,20.75,0.98,1.86
2024-06-07,2722.67,33.17,1.23,21.01,0.99,1.83
2024-06-10,2701.17,-21.5,-0.79,20.84,0.98,1.85
2024-06-11,2705.32,4.15,0.15,20.87,0.98,1.84
2024-06-12,2728.17,22.85,0.84,21.05,0.99,1.83
2024-06-13,2754.89,26.72,0.98,21.26,1,1.81
2024-06-14,2758.42,3.53,0.13,21.29,1,1.81
2024-06-17,2744.1,-14.32,-0.52,18.39,0.98,1.82
2024-06-18,2763.92,19.82,0.72,18.52,0.99,1.81
2024-06-19,2797.33,33.41,1.21,18.75,1,1.78
2024-06-20,2807.63,10.3,0.37,18.81,1,1.78
2024-06-21,2784.26,-23.37,-0.83,18.66,1,1.79
2024-06-24,2764.73,-19.53,-0.7,18.52,0.99,1.8
2024-06-25,2774.39,9.66,0.35,18.59,0.99,1.8
2024-06-26,2792.05,17.66,0.64,18.71,1,1.79
2024-06-27,2784.06,-7.99,-0.29,18.66,1,1.79
2024-06-28,2797.82,13.76,0.49,18.75,1,1.78
2024-07-01,2804.31,6.49,0.23,18.79,1,1.78
2024-07-02,2780.86,-23.45,-0.84,18.64,1,1.79
2024-07-03,2794.01,13.15,0.47,18.73,1,1.78
2024-07-04,2824.94,30.93,1.11,18.93,1.01,1.76
2024-07-05,2862.23,37.29,1.32,19.19,1.02,1.74
2024-07-08,2857.76,-4.47,-0.16,19.16,1.02,1.74
2024-07-09,2867.38,9.62,0.34,19.23,1.03,1.73
2024-07-10,2867.99,0.61,0.02,19.24,1.03,1.73
2024-07-11,2891.35,23.36,0.81,19.4,1.03,1.72
2024-07-12,2857,-34.35,-1.19,19.18,1.02,1.74
2024-07-15,2860.92,3.92,0.14,19.21,1.03,1.74
2024-07-16,2866.09,5.17,0.18,19.25,1.03,1.73
2024-07-17,2843.29,-22.8,-0.8,19.09,1.02,1.75
2024-07-18,2824.35,-18.94,-0.67,18.96,1.01,1.76
2024-07-19,2795.46,-28.89,-1.02,18.77,1,1.78
2024-07-22,2763.51,-31.95,-1.14,18.55,0.99,1.8
2024-07-23,2774.29,10.78,0.39,18.63,0.99,1.79
2024-07-24,2758.71,-15.58,-0.56,18.52,0.99,1.8
2024-07-25,2710.65,-48.06,-1.74,18.2,0.97,1.83
2024-07-26,2731.9,21.25,0.78,18.34,0.98,1.82
2024-07-29,2765.53,33.63,1.23,18.57,0.99,1.8
2024-07-30,2738.19,-27.34,-0.99,18.38,0.98,1.81
2024-07-31,2770.69,32.5,1.19,18.6,0.99,1.79
2024-08-01,2777.68,6.99,0.25,18.65,1,1.79
2024-08-02,2676.19,-101.49,-3.65,17.97,0.96,1.86
2024-08-05,2441.55,-234.64,-8.77,16.39,0.87,2.03
2024-08-06,2522.15,80.6,3.3,16.93,0.9,1.97
2024-08-07,2568.41,46.26,1.83,17.24,0.92,1.93
2024-08-08,2556.73,-11.68,-0.45,17.16,0.92,1.94
2024-08-09,2588.43,31.7,1.24,17.37,0.93,1.92
2024-08-12,2618.3,29.87,1.15,17.57,0.94,1.9
2024-08-13,2621.5,3.2,0.12,17.6,0.94,1.89
2024-08-14,2644.5,23,0.88,17.75,0.95,1.88
2024-08-16,2697.23,52.73,1.99,18.09,0.97,1.84
2024-08-19,2674.36,-22.87,-0.85,17.94,0.96,1.86
2024-08-20,2696.63,22.27,0.83,18.09,0.97,1.84
2024-08-21,2701.13,4.5,0.17,18.12,0.97,1.84
2024-08-22,2707.67,6.54,0.24,18.16,0.97,1.83
2024-08-23,2701.69,-5.98,-0.22,18.12,0.97,1.84
2024-08-26,2698.01,-3.68,-0.14,18.09,0.97,1.84
2024-08-27,2689.25,-8.76,-0.32,18.03,0.96,1.85
2024-08-28,2689.83,0.58,0.02,18.04,0.96,1.85
2024-08-29,2662.28,-27.55,-1.02,17.85,0.95,1.87
2024-08-30,2674.31,12.03,0.45,17.93,0.96,1.86
2024-09-02,2681,6.69,0.25,17.98,0.96,1.85
2024-09-03,2664.63,-16.37,-0.61,17.86,0.95,1.86
2024-09-04,2580.8,-83.83,-3.15,17.3,0.92,1.93
2024-09-05,2575.5,-5.3,-0.21,17.26,0.92,1.93
2024-09-06,2544.28,-31.22,-1.21,17.04,0.91,1.95
2024-09-09,2535.93,-8.35,-0.33,16.99,0.91,1.96
2024-09-10,2523.43,-12.5,-0.49,16.9,0.9,1.97
2024-09-11,2513.37,-10.06,-0.4,16.83,0.9,1.98
2024-09-12,2572.09,58.72,2.34,17.23,0.92,1.93
2024-09-13,2575.41,3.32,0.13,17.25,0.92,1.93
2024-09-19,2580.8,5.39,0.21,14.5,0.9,1.93
2024-09-20,2593.37,12.57,0.49,14.58,0.91,1.92
2024-09-23,2602.01,8.64,0.33,14.63,0.91,1.91
2024-09-24,2631.68,29.67,1.14,14.79,0.92,1.89
2024-09-25,2596.32,-35.36,-1.34,14.59,0.91,1.91
2024-09-26,2671.57,75.25,2.9,15.02,0.94,1.86
2024-09-27,2649.78,-21.79,-0.82,14.9,0.93,1.88
2024-09-30,2593.27,-56.51,-2.13,14.58,0.91,1.92
2024-10-02,2561.69,-31.58,-1.22,14.4,0.9,1.94
2024-10-04,2569.71,8.02,0.31,14.44,0.9,1.93
2024-10-07,2610.38,40.67,1.58,14.67,0.91,1.9
2024-10-08,2594.36,-16.02,-0.61,14.58,0.91,1.91
2024-10-10,2599.16,4.8,0.19,14.61,0.91,1.91
2024-10-11,2596.91,-2.25,-0.09,14.6,0.91,1.91
2024-10-14,2623.29,26.38,1.02,14.75,0.92,1.89
2024-10-15,2633.45,10.16,0.39,14.8,0.92,1.89
2024-10-16,2610.36,-23.09,-0.88,14.67,0.91,1.9
2024-10-17,2609.3,-1.06,-0.04,14.67,0.91,1.9
2024-10-18,2593.82,-15.48,-0.59,14.58,0.91,1.92
2024-10-21,2604.92,11.1,0.43,14.64,0.91,1.91
2024-10-22,2570.7,-34.22,-1.31,14.45,0.9,1.93
2024-10-23,2599.62,28.92,1.12,14.61,0.91,1.91
2024-10-24,2581.03,-18.59,-0.72,14.51,0.9,1.93
2024-10-25,2583.27,2.24,0.09,14.52,0.9,1.92
2024-10-28,2612.43,29.16,1.13,14.69,0.91,1.9
2024-10-29,2617.8,5.37,0.21,14.72,0.92,1.9
2024-10-30,2593.79,-24.01,-0.92,14.58,0.91,1.92
2024-10-31,2556.15,-37.64,-1.45,14.37,0.9,1.94
2024-11-01,2542.36,-13.79,-0.54,14.29,0.89,1.95
2024-11-04,2588.97,46.61,1.83,14.55,0.91,1.92
2024-11-05,2576.88,-12.09,-0.47,14.49,0.9,1.93
2024-11-06,2563.51,-13.37,-0.52,14.41,0.9,1.94
2024-11-07,2564.63,1.12,0.04,14.42,0.9,1.94
2024-11-08,2561.15,-3.48,-0.14,14.4,0.9,1.94
2024-11-11,2531.66,-29.49,-1.15,14.24,0.89,1.96
2024-11-12,2482.57,-49.09,-1.94,13.96,0.87,2
2024-11-13,2417.08,-65.49,-2.64,13.6,0.85,2.05
2024-11-14,2418.86,1.78,0.07,13.62,0.85,2.05
2024-11-15,2416.86,-2,-0.08,13.6,0.85,2.05
2024-11-18,2469.07,52.21,2.16,13.9,0.87,2.01
2024-11-19,2471.95,2.88,0.12,13.91,0.87,2.01
2024-11-20,2482.29,10.34,0.42,14.01,0.87,1.99
2024-11-21,2480.63,-1.66,-0.07,14,0.87,1.99
2024-11-22,2501.24,20.61,0.83,14.12,0.88,1.98
2024-11-25,2534.34,33.1,1.32,14.31,0.89,1.95
2024-11-26,2520.36,-13.98,-0.55,14.23,0.89,1.96
2024-11-27,2503.06,-17.3,-0.69,14.13,0.88,1.98
2024-11-28,2504.67,1.61,0.06,14.14,0.88,1.97
2024-11-29,2455.91,-48.76,-1.95,13.87,0.86,2.01
2024-12-02,2454.48,-1.43,-0.06,13.86,0.86,2.02
2024-12-03,2500.1,45.62,1.86,14.12,0.88,1.98
2024-12-04,2464,-36.1,-1.44,13.91,0.87,2.01
2024-12-05,2441.85,-22.15,-0.9,13.79,0.86,2.03
2024-12-06,2428.16,-13.69,-0.56,13.71,0.85,2.04
2024-12-09,2360.58,-67.58,-2.78,13.32,0.83,2.1
2024-12-10,2417.84,57.26,2.43,13.65,0.85,2.05
2024-12-11,2442.51,24.67,1.02,13.78,0.86,2.03
2024-12-12,2482.12,39.61,1.62,14.01,0.87,1.99
2024-12-13,2494.46,12.34,0.5,14.08,0.88,1.98
2024-12-16,2488.97,-5.49,-0.22,14.05,0.88,1.99
2024-12-17,2456.81,-32.16,-1.29,13.86,0.86,2.01
2024-12-18,2484.43,27.62,1.12,14.02,0.87,1.99
2024-12-19,2435.93,-48.5,-1.95,12.85,0.85,2.03
2024-12-20,2404.15,-31.78,-1.3,12.68,0.84,2.06
2024-12-23,2442.01,37.86,1.57,12.88,0.85,2.03
2024-12-24,2440.52,-1.49,-0.06,12.87,0.85,2.03
2024-12-26,2429.67,-10.85,-0.44,12.81,0.85,2.04
2024-12-27,2404.77,-24.9,-1.02,12.68,0.84,2.06
2024-12-30,2399.49,-5.28,-0.22,12.66,0.84,2.06
2025-01-02,2398.94,-0.55,-0.02,12.66,0.84,2.06
2025-01-03,2441.92,42.98,1.79,12.88,0.86,2.03
2025-01-06,2488.64,46.72,1.91,13.13,0.87,1.99
2025-01-07,2492.1,3.46,0.14,13.15,0.87,1.98
2025-01-08,2521.05,28.95,1.16,13.31,0.88,1.96
2025-01-09,2521.9,0.85,0.03,13.31,0.88,1.96
2025-01-10,2515.78,-6.12,-0.24,13.28,0.88,1.96
2025-01-13,2489.56,-26.22,-1.04,13.14,0.87,1.99
2025-01-14,2497.4,7.84,0.31,13.19,0.88,1.98
2025-01-15,2496.81,-0.59,-0.02,13.18,0.87,1.98
2025-01-16,2527.49,30.68,1.23,13.34,0.89,1.96
2025-01-17,2523.55,-3.94,-0.16,13.32,0.88,1.96
2025-01-20,2520.05,-3.5,-0.14,13.3,0.88,1.96
